id,type,genre,notable,release_date,notoriety_date,written_date,single,release_year,notoriety_year
14401,Song,Darkwave,True,2019,,2019,True,2019,
14406,Song,Dream Pop,True,2026,,,True,2026,
14410,Album,Doom Metal,True,2017,,2017,,2017,
14411,Album,Post-Apocalyptic Folk,True,2028,2028,2028,,2028,2028.0
14416,Song,Dream Pop,True,2027,,,False,2027,
14417,Song,Southern Gothic Rock,True,1996,,,True,1996,
14421,Album,Dream Pop,True,2023,,,,2023,
14424,Song,Dream Pop,True,2025,,,False,2025,
14429,Song,Jazz Surf Rock,True,2030,,,True,2030,
14432,Song,Doom Metal,True,2023,,,True,2023,
14435,Song,Indie Pop,True,2010,,,False,2010,
14436,Song,Indie Rock,True,2017,,,True,2017,
14438,Song,Alternative Rock,True,2004,,,True,2004,
14439,Song,Lo-Fi Electronica,True,2029,,,False,2029,
14440,Song,Alternative Rock,True,2016,2016,,True,2016,2016.0
14442,Song,Jazz Surf Rock,True,2000,,,True,2000,
14443,Song,Alternative Rock,True,2010,,,False,2010,
14444,Album,Indie Folk,True,2030,,,,2030,
14446,Song,Alternative Rock,True,2013,,,False,2013,
14449,Album,Psychedelic Rock,True,2025,,,,2025,
14454,Song,Psychedelic Rock,True,2020,,,True,2020,
14460,Song,Americana,True,2019,,,False,2019,
14461,Album,Indie Folk,True,2023,,2023,,2023,
14464,Song,Doom Metal,True,1991,,,True,1991,
14466,Song,Dream Pop,True,2028,,,True,2028,
14469,Song,Space Rock,True,2026,,,False,2026,
14474,Song,Alternative Rock,True,2020,,2020,True,2020,
14477,Song,Indie Folk,True,2024,,,True,2024,
14481,Song,Southern Gothic Rock,True,2020,,2020,True,2020,
14482,Song,Indie Pop,True,2009,,,True,2009,
14483,Song,Synthwave,True,2029,,,False,2029,
14485,Album,Dream Pop,True,2004,,,,2004,
14489,Song,Indie Folk,True,2023,,,True,2023,
14491,Song,Dream Pop,True,2002,,,True,2002,
14495,Song,Psychedelic Rock,True,2013,,,True,2013,
14497,Song,Lo-Fi Electronica,True,2023,,,False,2023,
14498,Album,Dream Pop,True,2026,,,,2026,
14505,Song,Southern Gothic Rock,True,2024,,,True,2024,
14506,Song,Synthwave,True,2013,,,True,2013,
14507,Album,Indie Folk,True,2017,,2017,,2017,
14510,Album,Southern Gothic Rock,True,2018,,,,2018,
14512,Song,Lo-Fi Electronica,True,1997,,,True,1997,
14513,Song,Blues Rock,True,2002,,2002,True,2002,
14514,Song,Indie Folk,True,2017,,,True,2017,
14518,Song,Synthwave,True,1991,1991,,True,1991,1991.0
14522,Album,Indie Folk,True,2023,,,,2023,
14524,Album,Dream Pop,True,2027,,,,2027,
14527,Song,Emo/Pop Punk,True,2013,,,True,2013,
14528,Song,Space Rock,True,2024,,,False,2024,
14535,Song,Indie Pop,True,2025,,,True,2025,
14537,Album,Symphonic Metal,True,2007,,2007,,2007,
14538,Album,Post-Apocalyptic Folk,True,2026,,,,2026,
14543,Song,Indie Folk,True,2016,,,True,2016,
14544,Song,Alternative Rock,True,2030,,,True,2030,
14547,Album,Synthwave,True,2026,,2026,,2026,
14551,Album,Psychedelic Rock,True,2010,,2010,,2010,
14557,Album,Dream Pop,True,2016,2016,2013,,2016,2016.0
14559,Song,Synthwave,True,2030,,2030,False,2030,
14562,Album,Jazz Surf Rock,True,2026,,2026,,2026,
14566,Album,Lo-Fi Electronica,True,2013,,,,2013,
14567,Song,Dream Pop,True,2026,,,True,2026,
14569,Song,Synthpop,True,2017,,,False,2017,
14572,Song,Jazz Surf Rock,True,2024,,,False,2024,
14575,Song,Dream Pop,True,2013,,2010,True,2013,
14580,Song,Alternative Rock,True,2023,,2023,True,2023,
14584,Song,Dream Pop,True,2029,,2029,True,2029,
14588,Song,Avant-Garde Folk,True,1994,1994,,True,1994,1994.0
14589,Song,Americana,True,2027,,2027,True,2027,
14590,Song,Synthwave,True,1994,1994,,True,1994,1994.0
14593,Song,Indie Rock,True,2023,,,True,2023,
14594,Song,Americana,True,2020,,,True,2020,
14599,Song,Americana,True,2019,,2019,False,2019,
14602,Song,Dream Pop,True,2027,2027,2027,False,2027,2027.0
14606,Song,Synthwave,True,2025,,,True,2025,
14609,Song,Dream Pop,True,2016,,2016,True,2016,
14610,Song,Southern Gothic Rock,True,1991,,,True,1991,
14611,Album,Alternative Rock,True,2027,,2027,,2027,
14615,Song,Space Rock,True,2029,,2029,False,2029,
14618,Song,Indie Folk,True,2013,,,True,2013,
14621,Song,Psychedelic Rock,True,2021,,2021,True,2021,
14622,Song,Post-Apocalyptic Folk,True,2007,,,True,2007,
14626,Song,Synthwave,True,2024,,,True,2024,
14627,Song,Synthwave,True,2027,2027,2027,True,2027,2027.0
14628,Album,Alternative Rock,True,1997,,1997,,1997,
14629,Album,Dream Pop,True,2022,,2022,,2022,
14637,Song,Darkwave,True,2026,,2026,False,2026,
14640,Song,Dream Pop,True,2017,,,True,2017,
14644,Song,Avant-Garde Folk,False,2010,,,True,2010,
14645,Song,Doom Metal,True,2017,,,True,2017,
14647,Song,Dream Pop,True,2022,2022,,False,2022,2022.0
14652,Song,Oceanus Folk,True,2020,,,True,2020,
14658,Album,Southern Gothic Rock,True,2004,,2000,,2004,
14659,Song,Lo-Fi Electronica,True,2009,,,True,2009,
14661,Album,Emo/Pop Punk,True,2010,,,,2010,
14662,Song,Alternative Rock,True,2024,2024,2024,True,2024,2024.0
14666,Album,Oceanus Folk,True,2029,,2022,,2029,
14670,Song,Alternative Rock,True,1984,,,True,1984,
14671,Song,Emo/Pop Punk,True,2002,,,True,2002,
14672,Song,Doom Metal,True,2010,,,True,2010,
14675,Song,Avant-Garde Folk,True,2025,,2025,True,2025,
14676,Song,Alternative Rock,True,2031,,,True,2031,
14678,Song,Southern Gothic Rock,False,1993,,,True,1993,
14683,Album,Dream Pop,True,2029,2029,2025,,2029,2029.0
14691,Song,Dream Pop,True,2026,,,True,2026,
14696,Song,Synthpop,False,2026,,2026,True,2026,
14697,Song,Alternative Rock,True,2030,,2030,True,2030,
14699,Album,Dream Pop,True,2026,,2026,,2026,
14700,Song,Southern Gothic Rock,True,2009,2009,2006,False,2009,2009.0
14701,Song,Lo-Fi Electronica,True,2020,,2020,True,2020,
14702,Song,Dream Pop,True,2029,,,False,2029,
14705,Song,Alternative Rock,True,2030,,,True,2030,
14707,Song,Symphonic Metal,True,2023,,2023,True,2023,
14710,Song,Lo-Fi Electronica,True,2024,,,True,2024,
14711,Song,Indie Folk,True,2030,,,True,2030,
14715,Song,Psychedelic Rock,True,2026,,2026,False,2026,
14720,Song,Oceanus Folk,True,2023,,,False,2023,
14727,Song,Dream Pop,True,2020,,,True,2020,
14732,Song,Darkwave,True,2026,,2026,True,2026,
14740,Song,Indie Folk,True,2013,2013,,True,2013,2013.0
14746,Song,Oceanus Folk,True,2013,,,False,2013,
14749,Song,Alternative Rock,True,2010,,,True,2010,
14750,Song,Jazz Surf Rock,True,2028,,,True,2028,
14754,Song,Indie Pop,True,2026,,,True,2026,
14755,Song,Americana,True,2013,,,True,2013,
14760,Song,Indie Pop,True,2026,,2026,True,2026,
14762,Song,Oceanus Folk,True,2017,,,True,2017,
14767,Album,Space Rock,True,2023,,,,2023,
14768,Song,Lo-Fi Electronica,True,2005,,,True,2005,
14769,Song,Synthpop,True,2020,,,True,2020,
14774,Album,Post-Apocalyptic Folk,True,2027,,,,2027,
14778,Song,Dream Pop,True,2026,,,True,2026,
14780,Song,Lo-Fi Electronica,True,2015,,,True,2015,
14781,Album,Doom Metal,True,2013,,2013,,2013,
14784,Song,Synthwave,True,1999,,,True,1999,
14789,Song,Dream Pop,True,2022,,2022,True,2022,
14795,Album,Psychedelic Rock,True,2026,,,,2026,
14798,Album,Indie Folk,True,2024,,2024,,2024,
14799,Song,Dream Pop,True,2011,,,True,2011,
14800,Song,Dream Pop,True,1996,,,False,1996,
14802,Song,Southern Gothic Rock,True,2020,,,True,2020,
14804,Song,Americana,True,2027,,,True,2027,
14809,Song,Americana,True,2023,,,True,2023,
14814,Album,Synthwave,True,2025,,2025,,2025,
14816,Album,Synthwave,True,2010,,2010,,2010,
14823,Song,Dream Pop,True,1987,1987,,True,1987,1987.0
14828,Album,Indie Rock,True,2028,,,,2028,
14830,Song,Dream Pop,True,2029,,,True,2029,
14834,Song,Indie Pop,True,2017,,,False,2017,
14835,Song,Dream Pop,True,2030,,,True,2030,
14840,Song,Dream Pop,True,2019,,,True,2019,
14843,Song,Psychedelic Rock,True,2025,,,True,2025,
14851,Song,Blues Rock,True,1986,,,True,1986,
14854,Song,Indie Rock,True,2014,,,True,2014,
14855,Album,Indie Folk,True,2025,,,,2025,
14859,Song,Desert Rock,True,2017,2017,,False,2017,2017.0
14862,Song,Indie Folk,True,2000,,1997,True,2000,
14863,Song,Southern Gothic Rock,True,2014,,,True,2014,
14864,Song,Dream Pop,True,2021,,2021,True,2021,
14868,Song,Indie Folk,True,2026,2026,2026,True,2026,2026.0
14872,Song,Indie Folk,True,2020,,,True,2020,
14875,Album,Indie Folk,True,2017,,,,2017,
14880,Song,Indie Folk,True,2026,,,True,2026,
14883,Song,Lo-Fi Electronica,True,2020,,,True,2020,
14884,Song,Indie Rock,True,2023,,2023,False,2023,
14887,Album,Dream Pop,True,2015,,,,2015,
14890,Song,Desert Rock,True,2017,,,True,2017,
14893,Song,Synthwave,True,2007,2007,2007,True,2007,2007.0
14896,Song,Indie Folk,True,2013,,2013,False,2013,
14897,Song,Jazz Surf Rock,True,2029,,,True,2029,
14902,Song,Doom Metal,True,2020,,,True,2020,
14904,Song,Lo-Fi Electronica,True,2023,,,True,2023,
14907,Song,Dream Pop,True,2020,2020,2020,True,2020,2020.0
14908,Album,Alternative Rock,True,2021,2021,,,2021,2021.0
14909,Song,Dream Pop,True,2013,,,True,2013,
14913,Song,Jazz Surf Rock,True,2025,,,True,2025,
14920,Song,Doom Metal,True,2023,,,True,2023,
14921,Song,Dream Pop,True,2025,,,False,2025,
14927,Song,Southern Gothic Rock,True,1985,,1985,True,1985,
14929,Song,Indie Folk,True,2029,,2023,False,2029,
14933,Song,Indie Rock,True,2022,,,True,2022,
14940,Song,Oceanus Folk,True,2025,2038,,True,2025,2038.0
14941,Song,Indie Folk,True,2029,,,True,2029,
14944,Album,Lo-Fi Electronica,True,2006,,,,2006,
14945,Album,Indie Folk,True,2013,,,,2013,
14948,Song,Indie Folk,True,2023,,,True,2023,
14951,Album,Indie Folk,False,2017,,,,2017,
14961,Song,Synthwave,True,1987,,,False,1987,
14964,Song,Dream Pop,True,2026,,2026,True,2026,
14965,Song,Doom Metal,True,2010,,2010,True,2010,
14969,Album,Dream Pop,True,2024,,,,2024,
14976,Song,Speed Metal,True,2010,,2010,True,2010,
14980,Song,Darkwave,True,2010,,,True,2010,
14984,Song,Synthwave,True,2017,,2017,True,2017,
14987,Song,Doom Metal,True,2017,,2017,True,2017,
14989,Song,Indie Rock,True,2007,2007,2007,True,2007,2007.0
14992,Song,Blues Rock,True,2024,,,True,2024,
14994,Song,Indie Folk,True,1997,,,False,1997,
14997,Song,Dream Pop,True,1987,,,True,1987,
15001,Album,Indie Rock,True,2004,,2000,,2004,
15004,Song,Lo-Fi Electronica,True,2022,,,True,2022,
15005,Song,Indie Pop,True,2019,,,True,2019,
15007,Song,Synthwave,True,2003,,,True,2003,
15009,Song,Indie Folk,True,2017,,,True,2017,
15010,Song,Psychedelic Rock,True,2026,,2026,True,2026,
15015,Song,Doom Metal,True,2010,,2010,True,2010,
15017,Song,Oceanus Folk,True,2023,,,True,2023,
15024,Song,Lo-Fi Electronica,True,2013,,2013,True,2013,
15025,Song,Southern Gothic Rock,True,1999,1999,,True,1999,1999.0
15027,Album,Oceanus Folk,True,2023,,,,2023,
15032,Song,Oceanus Folk,True,2009,,,True,2009,
15034,Song,Alternative Rock,True,1997,1997,,True,1997,1997.0
15040,Album,Indie Pop,True,2010,,,,2010,
15046,Song,Dream Pop,True,2010,2010,,True,2010,2010.0
15047,Song,Southern Gothic Rock,True,1986,,,True,1986,
15048,Song,Desert Rock,True,2023,,,True,2023,
15055,Song,Blues Rock,True,2014,,,True,2014,
15057,Song,Indie Folk,True,2029,,2022,True,2029,
15061,Song,Desert Rock,True,2020,,2020,True,2020,
15063,Song,Lo-Fi Electronica,True,2025,2025,,True,2025,2025.0
15065,Album,Psychedelic Rock,True,2023,2039,2019,,2023,2039.0
15070,Song,Speed Metal,True,2009,,2009,True,2009,
15071,Album,Synthwave,True,2013,,2013,,2013,
15075,Song,Alternative Rock,True,2020,,2020,True,2020,
15076,Song,Alternative Rock,True,2030,2030,2030,True,2030,2030.0
15080,Song,Synthwave,True,2017,,,True,2017,
15084,Song,Dream Pop,True,2014,2014,,True,2014,2014.0
15089,Song,Synthwave,False,1999,,1999,True,1999,
15092,Song,Alternative Rock,True,2001,,,False,2001,
15093,Song,Psychedelic Rock,True,2016,,,False,2016,
15099,Song,Southern Gothic Rock,True,2003,,,True,2003,
15101,Song,Blues Rock,True,2023,2023,,True,2023,2023.0
15104,Song,Southern Gothic Rock,True,2016,,,True,2016,
15105,Song,Doom Metal,True,2022,2022,,True,2022,2022.0
15108,Song,Dream Pop,True,1991,,,False,1991,
15114,Song,Symphonic Metal,True,2028,2028,,True,2028,2028.0
15118,Song,Synthwave,True,2023,,,True,2023,
15121,Song,Post-Apocalyptic Folk,True,2026,,,True,2026,
15126,Album,Synthwave,True,2013,,2013,,2013,
15129,Song,Doom Metal,True,2004,,,True,2004,
15131,Song,Southern Gothic Rock,True,2003,,,True,2003,
15132,Song,Post-Apocalyptic Folk,True,2029,,,True,2029,
15135,Song,Blues Rock,True,2004,2004,2004,True,2004,2004.0
15138,Album,Synthwave,True,2028,,,,2028,
15143,Song,Doom Metal,False,2023,,,True,2023,
15144,Song,Space Rock,True,2019,2019,2019,False,2019,2019.0
15150,Song,Southern Gothic Rock,True,2017,,2017,True,2017,
15153,Song,Psychedelic Rock,True,2028,2028,2022,True,2028,2028.0
15156,Song,Doom Metal,True,2020,,2020,False,2020,
15160,Song,Indie Folk,True,2029,,2029,False,2029,
15165,Song,Dream Pop,True,2004,,,True,2004,
15170,Song,Dream Pop,True,2022,,,True,2022,
15181,Song,Lo-Fi Electronica,True,2000,,,True,2000,
15182,Song,Indie Folk,True,2023,,,True,2023,
15185,Song,Synthwave,True,2017,,2017,True,2017,
15188,Song,Symphonic Metal,True,2023,,,False,2023,
15189,Song,Doom Metal,True,2003,,,True,2003,
15192,Song,Dream Pop,True,2028,2028,,False,2028,2028.0
15198,Song,Dream Pop,True,2013,2013,,True,2013,2013.0
15199,Song,Post-Apocalyptic Folk,True,2025,,,True,2025,
15202,Song,Dream Pop,True,2023,,,True,2023,
15206,Song,Doom Metal,True,2007,,,False,2007,
15207,Song,Space Rock,True,2029,,,True,2029,
15210,Song,Jazz Surf Rock,True,2027,2027,,True,2027,2027.0
15212,Song,Dream Pop,True,2003,,2003,True,2003,
15214,Song,Avant-Garde Folk,True,2023,,,True,2023,
15217,Song,Indie Folk,True,2020,,,True,2020,
15222,Song,Jazz Surf Rock,True,2026,2026,2026,False,2026,2026.0
15227,Album,Southern Gothic Rock,True,2026,,,,2026,
15230,Song,Dream Pop,True,2025,,2025,True,2025,
15235,Song,Dream Pop,True,2029,,2029,False,2029,
15241,Song,Avant-Garde Folk,True,2025,,2025,True,2025,
15242,Album,Dream Pop,True,1998,,1998,,1998,
15244,Song,Doom Metal,True,2020,,,True,2020,
15248,Album,Jazz Surf Rock,True,2004,2004,2004,,2004,2004.0
15249,Song,Desert Rock,False,2025,,2025,True,2025,
15252,Album,Alternative Rock,True,2023,,2023,,2023,
15254,Song,Dream Pop,True,2024,2024,,True,2024,2024.0
15255,Song,Avant-Garde Folk,True,2028,,2028,True,2028,
15258,Song,Southern Gothic Rock,True,2030,,2030,False,2030,
15261,Song,Psychedelic Rock,True,2022,,2022,True,2022,
15267,Song,Jazz Surf Rock,True,2027,,2027,False,2027,
15270,Album,Alternative Rock,True,2017,,2010,,2017,
15271,Song,Oceanus Folk,True,2024,,2017,False,2024,
15275,Album,Alternative Rock,True,2006,,,,2006,
15276,Song,Synthwave,True,2022,,,False,2022,
15279,Song,Dream Pop,True,2024,,2024,False,2024,
15282,Song,Indie Folk,True,2022,,2022,False,2022,
15285,Song,Dream Pop,True,2025,,,False,2025,
15287,Album,Southern Gothic Rock,True,2015,,,,2015,
15290,Song,Dream Pop,True,1991,1991,,True,1991,1991.0
15291,Song,Alternative Rock,True,2007,,,False,2007,
15295,Song,Americana,True,2027,,2027,True,2027,
15298,Song,Dream Pop,True,2010,,,False,2010,
15306,Song,Psychedelic Rock,True,2004,,,True,2004,
15309,Song,Alternative Rock,True,2026,,2020,False,2026,
15310,Song,Desert Rock,True,2029,,,False,2029,
15315,Song,Avant-Garde Folk,True,2002,,,True,2002,
15316,Song,Oceanus Folk,True,2026,,,True,2026,
15318,Song,Synthwave,True,2004,,,True,2004,
15323,Song,Indie Folk,True,2029,,2029,True,2029,
15325,Album,Indie Folk,True,2013,,2013,,2013,
15332,Song,Indie Pop,True,2013,,2013,True,2013,
15333,Song,Indie Rock,True,2011,,,True,2011,
15339,Album,Synthwave,True,2023,,,,2023,
15343,Song,Speed Metal,True,1987,,,True,1987,
15345,Album,Indie Folk,False,2004,,,,2004,
15350,Song,Dream Pop,True,2030,2030,2030,True,2030,2030.0
15358,Song,Doom Metal,True,2013,2013,,True,2013,2013.0
15360,Album,Synthwave,True,2023,,2017,,2023,
15362,Song,Blues Rock,True,1997,,1997,True,1997,
15364,Song,Americana,True,2026,2026,2026,True,2026,2026.0
15369,Song,Space Rock,True,2026,2026,,True,2026,2026.0
15372,Song,Alternative Rock,True,2015,,2015,True,2015,
15374,Song,Doom Metal,True,2013,,,True,2013,
15381,Song,Americana,True,2023,2023,,True,2023,2023.0
15383,Song,Doom Metal,True,2007,2010,2007,True,2007,2010.0
15384,Song,Oceanus Folk,True,2025,,2025,True,2025,
15388,Song,Avant-Garde Folk,True,2015,,,True,2015,
15389,Album,Southern Gothic Rock,True,2010,,,,2010,
15390,Song,Indie Pop,True,2006,,,True,2006,
15391,Song,Synthwave,True,2026,,2019,False,2026,
15394,Song,Synthwave,True,2022,,,True,2022,
15396,Song,Avant-Garde Folk,True,2023,,2020,True,2023,
15398,Song,Darkwave,True,2013,,,True,2013,
15402,Album,Indie Folk,True,2001,,2001,,2001,
15403,Album,Doom Metal,True,2007,,,,2007,
15406,Song,Doom Metal,True,2007,,,True,2007,
15408,Album,Indie Pop,True,1997,,1997,,1997,
15409,Song,Dream Pop,True,2019,,,True,2019,
15415,Song,Oceanus Folk,True,2023,,,True,2023,
15419,Song,Psychedelic Rock,True,2022,,,False,2022,
15420,Song,Indie Folk,True,2028,,,True,2028,
15422,Song,Psychedelic Rock,True,2019,,,True,2019,
15423,Song,Doom Metal,True,2010,,2010,False,2010,
15424,Song,Lo-Fi Electronica,True,2024,,2024,True,2024,
15425,Song,Blues Rock,True,2019,2019,,True,2019,2019.0
15430,Song,Indie Rock,True,2027,,,True,2027,
15435,Song,Indie Folk,True,2007,,,True,2007,
15441,Song,Oceanus Folk,True,2017,,2017,True,2017,
15443,Song,Southern Gothic Rock,True,2023,2023,2023,True,2023,2023.0
15444,Song,Desert Rock,True,2020,,,True,2020,
15447,Song,Dream Pop,True,2026,,,True,2026,
15452,Song,Space Rock,True,2028,,,False,2028,
15456,Song,Southern Gothic Rock,True,1999,,,True,1999,
15457,Song,Indie Pop,False,2017,,,True,2017,
15458,Song,Post-Apocalyptic Folk,True,2030,,,True,2030,
15462,Song,Synthwave,True,2025,,,True,2025,
15464,Song,Dream Pop,True,2023,,,True,2023,
15469,Song,Synthwave,False,2017,,,True,2017,
15472,Song,Psychedelic Rock,True,1997,,,True,1997,
15473,Song,Synthwave,True,2024,,,False,2024,
15475,Album,Post-Apocalyptic Folk,True,2027,,2027,,2027,
15478,Song,Jazz Surf Rock,True,2017,,,True,2017,
15481,Song,Oceanus Folk,True,2013,,2013,True,2013,
15482,Song,Symphonic Metal,True,2016,2016,,True,2016,2016.0
15488,Song,Americana,True,2004,,2004,True,2004,
15489,Song,Dream Pop,True,2015,2015,,True,2015,2015.0
15494,Album,Psychedelic Rock,True,2007,2007,,,2007,2007.0
15496,Song,Emo/Pop Punk,True,2027,2027,,True,2027,2027.0
15500,Song,Synthwave,True,2025,,2025,True,2025,
15501,Song,Indie Folk,True,1991,,,False,1991,
15503,Song,Indie Folk,True,2028,,,True,2028,
15506,Song,Indie Folk,False,2020,,,True,2020,
15508,Song,Synthwave,True,2023,,,True,2023,
15512,Song,Dream Pop,True,2024,,2021,True,2024,
15515,Album,Dream Pop,True,2010,2010,,,2010,2010.0
15518,Song,Desert Rock,True,2028,,,True,2028,
15521,Song,Indie Pop,True,1994,,1988,True,1994,
15522,Album,Space Rock,True,2026,,,,2026,
15524,Song,Jazz Surf Rock,True,1984,1984,1984,True,1984,1984.0
15528,Song,Alternative Rock,True,2010,2010,2010,True,2010,2010.0
15529,Song,Dream Pop,True,2026,2026,2026,False,2026,2026.0
15532,Song,Speed Metal,True,2026,,,True,2026,
15536,Song,Doom Metal,True,2020,,2017,True,2020,
15539,Song,Dream Pop,True,2012,,,True,2012,
15540,Album,Jazz Surf Rock,True,2020,,,,2020,
15542,Song,Americana,True,2020,,2020,True,2020,
15547,Song,Dream Pop,True,2018,,,False,2018,
15552,Song,Dream Pop,True,2026,,,True,2026,
15555,Song,Jazz Surf Rock,True,2028,2028,,False,2028,2028.0
15559,Song,Dream Pop,True,2020,,,True,2020,
15565,Song,Space Rock,True,2026,,2026,True,2026,
15570,Song,Lo-Fi Electronica,True,2014,2014,,True,2014,2014.0
15571,Song,Oceanus Folk,True,2023,,,False,2023,
15574,Song,Indie Folk,True,2013,,2013,True,2013,
15578,Song,Indie Pop,True,1987,,,True,1987,
15579,Song,Dream Pop,True,2030,,,True,2030,
15582,Song,Jazz Surf Rock,True,2000,,,False,2000,
15584,Song,Dream Pop,True,2029,,2029,True,2029,
15590,Song,Indie Rock,False,2027,,,True,2027,
15591,Song,Americana,True,2027,2027,2024,True,2027,2027.0
15594,Song,Dream Pop,True,2017,,,True,2017,
15600,Song,Americana,True,2023,,,True,2023,
15603,Song,Alternative Rock,True,2020,,,True,2020,
15605,Album,Doom Metal,True,2010,2010,2010,,2010,2010.0
15607,Song,Alternative Rock,True,2010,,,True,2010,
15609,Song,Southern Gothic Rock,True,2008,,,True,2008,
15612,Album,Desert Rock,True,2025,,,,2025,
15616,Song,Desert Rock,True,2026,,,True,2026,
15621,Song,Indie Folk,True,2004,,,True,2004,
15622,Song,Doom Metal,True,1997,,,False,1997,
15630,Song,Desert Rock,True,2023,,2023,True,2023,
15632,Song,Dream Pop,True,2029,,,True,2029,
15633,Song,Alternative Rock,True,2007,,2007,True,2007,
15634,Song,Psychedelic Rock,True,2022,,2022,True,2022,
15642,Song,Dream Pop,True,2013,,2013,True,2013,
15643,Song,Southern Gothic Rock,True,2016,,2016,False,2016,
15645,Song,Alternative Rock,True,2023,,2023,True,2023,
15646,Song,Oceanus Folk,True,2010,,,False,2010,
15649,Song,Doom Metal,True,2026,,,False,2026,
15652,Song,Indie Folk,True,2000,,,True,2000,
15654,Song,Oceanus Folk,True,2020,,,False,2020,
15656,Song,Dream Pop,True,2024,,,True,2024,
15658,Song,Synthwave,True,2016,,,True,2016,
15662,Song,Dream Pop,True,2026,,,True,2026,
15669,Song,Americana,True,2017,,,True,2017,
15673,Song,Darkwave,True,2017,,,True,2017,
15674,Song,Indie Rock,True,2027,2027,,False,2027,2027.0
15687,Song,Lo-Fi Electronica,True,2009,,,True,2009,
15688,Song,Avant-Garde Folk,True,2014,,,True,2014,
15690,Song,Psychedelic Rock,True,2029,,,False,2029,
15699,Song,Indie Folk,True,2026,2026,2026,False,2026,2026.0
15702,Song,Speed Metal,True,1985,,,True,1985,
15703,Album,Indie Folk,False,2010,,,,2010,
15705,Album,Lo-Fi Electronica,True,2010,,,,2010,
15708,Album,Indie Rock,False,2020,,,,2020,
15709,Song,Americana,True,2023,,,True,2023,
15713,Song,Americana,True,2023,,,True,2023,
15715,Song,Southern Gothic Rock,True,1993,,1993,True,1993,
15716,Song,Jazz Surf Rock,True,2027,2027,2027,False,2027,2027.0
15722,Song,Lo-Fi Electronica,True,2011,2011,2011,False,2011,2011.0
15723,Song,Desert Rock,True,2023,,2023,True,2023,
15728,Song,Psychedelic Rock,True,2003,,,True,2003,
15732,Album,Space Rock,True,2029,,,,2029,
15734,Song,Alternative Rock,True,1997,,,True,1997,
15735,Song,Dream Pop,True,2023,,2023,True,2023,
15738,Song,Synthwave,True,2013,,2010,True,2013,
15741,Album,Dream Pop,True,2025,2025,,,2025,2025.0
15744,Song,Indie Pop,True,2014,,2014,True,2014,
15745,Album,Southern Gothic Rock,True,2018,,2018,,2018,
15748,Song,Synthwave,True,2013,,2013,True,2013,
15752,Song,Indie Folk,True,2023,,2023,True,2023,
15754,Song,Indie Folk,True,2021,2021,,True,2021,2021.0
15759,Song,Blues Rock,True,2007,,,True,2007,
15760,Album,Synthwave,True,2026,,2026,,2026,
15762,Song,Americana,True,2023,2023,,False,2023,2023.0
15766,Song,Indie Folk,True,2004,2004,2004,True,2004,2004.0
15769,Song,Indie Pop,True,2000,,,True,2000,
15771,Song,Indie Rock,True,2018,2018,2018,False,2018,2018.0
15772,Album,Synthwave,True,2013,2013,,,2013,2013.0
15775,Song,Lo-Fi Electronica,True,2020,,,True,2020,
15776,Song,Synthwave,True,2024,2024,,False,2024,2024.0
15779,Song,Dream Pop,True,2027,,2027,False,2027,
15783,Song,Space Rock,True,2029,,2029,True,2029,
15789,Song,Southern Gothic Rock,True,2025,,2025,True,2025,
15791,Song,Dream Pop,True,2018,,,False,2018,
15793,Song,Indie Folk,True,2017,2017,,True,2017,2017.0
15797,Song,Synthwave,True,2023,,,True,2023,
15799,Song,Dream Pop,True,2026,,2026,True,2026,
15804,Song,Dream Pop,True,2000,2007,2000,True,2000,2007.0
15805,Song,Dream Pop,True,2028,,,True,2028,
15807,Album,Indie Pop,True,2020,,2020,,2020,
15812,Song,Oceanus Folk,True,2023,,,True,2023,
15817,Song,Americana,True,2024,2024,,True,2024,2024.0
15818,Song,Alternative Rock,True,1981,,,True,1981,
15820,Song,Indie Pop,True,2004,,2004,True,2004,
15825,Song,Alternative Rock,True,2000,,,True,2000,
15826,Album,Alternative Rock,True,2010,2010,2010,,2010,2010.0
15831,Song,Lo-Fi Electronica,True,2028,,,True,2028,
15833,Song,Indie Rock,True,1991,,,True,1991,
15838,Song,Avant-Garde Folk,True,2014,,,True,2014,
15839,Song,Doom Metal,True,2017,,2017,True,2017,
15841,Song,Dream Pop,True,2019,2029,,False,2019,2029.0
15843,Song,Alternative Rock,True,2023,,,True,2023,
15844,Song,Americana,True,2017,,,True,2017,
15847,Album,Avant-Garde Folk,True,2010,,2010,,2010,
15848,Song,Indie Pop,True,2015,2015,,True,2015,2015.0
15851,Song,Indie Folk,True,2026,,,True,2026,
15855,Song,Synthwave,True,2003,2003,,True,2003,2003.0
15857,Song,Dream Pop,True,2028,,,True,2028,
15874,Album,Speed Metal,True,2007,,2007,,2007,
15877,Song,Synthwave,True,1975,,1975,False,1975,
15881,Song,Synthwave,True,2016,,,True,2016,
15885,Song,Dream Pop,False,1995,,,True,1995,
15886,Song,Desert Rock,True,2025,,,True,2025,
15889,Song,Psychedelic Rock,True,2023,,,True,2023,
15890,Album,Space Rock,True,2026,,,,2026,
15894,Song,Indie Pop,True,2014,2014,,True,2014,2014.0
15896,Song,Alternative Rock,True,1994,1994,,True,1994,1994.0
15899,Song,Indie Folk,True,2010,2010,,True,2010,2010.0
15903,Song,Dream Pop,True,2008,,,True,2008,
